4.511435282878578867e+00
-5.339421841354642373e-01
-8.633569495106967473e-01
-4.110591603345931100e-02
-2.985166762725913192e-01
-9.479228742749797876e-01
2.356938068113778317e-01
-6.584533913860602938e-01
5.315883730686029596e-01
-7.586988602588263797e-01
6.242631036570266412e-01
1.123350444298129025e+00
